review_id,product_id,reviewer_id,review_text,rating,date,is_fake
REV01805,Silk Sleep Mask,R5365,Customer service was helpful when I had an issue.,5,2024-04-30 22:00:00,0
REV00483,Mechanical Keyboard RGB,R1255,"Average quality, expected better at this price point.",3,2024-05-11 23:00:00,0
REV01487,Ring Light 10-inch,R4493,"Used it for two weeks now, still holding up.",4,2024-02-28 13:00:00,0
REV00679,Phone Stand Adjustable,R7162,"Used it for two weeks now, still holding up.",4,2024-03-21 00:00:00,0
REV00830,Neck Massager Electric,R6247,Works fine but the instructions are terrible.,4,2024-04-16 13:00:00,0
REV00760,USB-C Hub 7-Port,R5440,"Best purchase I've made this year, highly recommend.",5,2024-03-09 17:00:00,0
REV00282,Yoga Mat Ultra,R9098,This is the greatest thing I have ever purchased!!!,5,2024-04-16 17:14:00,1
REV00614,Wireless Mouse Slim,R1971,"Average quality, expected better at this price point.",5,2024-05-18 04:00:00,0
REV00917,Neck Massager Electric,R9147,This is the greatest thing I have ever purchased!!!,5,2024-03-28 07:38:00,1
REV00862,Neck Massager Electric,R2680,Works fine but the instructions are terrible.,4,2024-04-06 23:00:00,0
REV01802,Silk Sleep Mask,R6572,The smell is a bit odd but goes away after a day.,3,2024-03-23 11:00:00,0
REV01564,Laptop Stand Aluminum,R7422,The smell is a bit odd but goes away after a day.,4,2024-04-27 17:00:00,0
REV01735,Cable Organizer Box,R9043,Marvelous! Stunning quality! Will buy 10 more!!!,5,2024-02-09 14:17:00,1
REV01121,Smart Watch Fitness,R4381,"Returned it, color was completely different.",3,2024-03-16 14:00:00,0
REV01804,Silk Sleep Mask,R2005,Customer service was helpful when I had an issue.,4,2024-04-25 15:00:00,0
REV01287,Foam Roller Set,R3892,"Good value for the price, would buy again.",5,2024-02-10 02:00:00,0
REV00079,Bluetooth Speaker X1,R9033,Outstanding product! Perfect! Amazing! Buy buy buy!,5,2024-03-17 12:15:00,1
REV01162,Portable Charger 20000mAh,R8358,Not what I expected based on the photos.,1,2024-05-10 14:00:00,0
REV00033,Bluetooth Speaker X1,R5158,"Good value for the price, would buy again.",5,2024-01-28 20:00:00,0
REV01667,Cable Organizer Box,R4195,"Broke after one month, disappointed.",5,2024-05-16 07:00:00,0
REV00369,Stainless Steel Water Bottle,R9011,WOW! Exceeded ALL expectations! 10/10 recommend!!!,5,2024-04-18 23:56:00,1
REV00395,Stainless Steel Water Bottle,R9039,Marvelous! Stunning quality! Will buy 10 more!!!,5,2024-04-16 23:41:00,1
REV00368,Stainless Steel Water Bottle,R9124,Marvelous! Stunning quality! Will buy 10 more!!!,5,2024-04-17 14:40:00,1
REV00164,LED Desk Lamp Pro,R7815,"Good value for the price, would buy again.",5,2024-03-27 12:00:00,0
REV00204,LED Desk Lamp Pro,R2510,Not what I expected based on the photos.,4,2024-03-13 15:00:00,0
REV01380,Coffee Grinder Manual,R8337,Not what I expected based on the photos.,3,2024-01-19 17:00:00,0
REV00939,Air Purifier Mini,R8545,"Shipped fast, packaging was good, product works well.",4,2024-05-25 01:00:00,0
REV00942,Air Purifier Mini,R8889,"Shipped fast, packaging was good, product works well.",5,2024-03-29 10:00:00,0
REV00783,USB-C Hub 7-Port,R9187,5 stars! Perfect in every way! Must buy immediately!,5,2024-03-15 00:20:00,1
REV01853,Resistance Bands Set,R7060,"Good value for the price, would buy again.",4,2024-03-18 18:00:00,0
REV02001,Bamboo Cutting Board,R3683,"Average quality, expected better at this price point.",4,2024-03-07 05:00:00,0
REV01304,Foam Roller Set,R8326,"It's okay, does the job but nothing special.",4,2024-02-15 15:00:00,0
REV00421,Mechanical Keyboard RGB,R3541,"Shipped fast, packaging was good, product works well.",5,2024-05-29 21:00:00,0
REV01199,Portable Charger 20000mAh,R9124,Phenomenal quality! Buy it today you won't regret it!,5,2024-04-05 02:25:00,1
REV01396,Coffee Grinder Manual,R7198,Customer service was helpful when I had an issue.,5,2024-02-29 10:00:00,0
REV00219,Yoga Mat Ultra,R2220,Customer service was helpful when I had an issue.,3,2024-04-18 03:00:00,0
REV01966,Bamboo Cutting Board,R6278,"Average quality, expected better at this price point.",4,2024-03-07 08:00:00,0
REV01451,Ring Light 10-inch,R2082,"Returned it, color was completely different.",4,2024-04-20 09:00:00,0
REV01892,Resistance Bands Set,R2569,Customer service was helpful when I had an issue.,3,2024-05-28 00:00:00,0
REV00589,Wireless Mouse Slim,R8815,Not what I expected based on the photos.,5,2024-04-08 07:00:00,0
REV01011,Air Purifier Mini,R6303,Not what I expected based on the photos.,5,2024-06-23 00:00:00,0
REV00060,Bluetooth Speaker X1,R9104,"Absolutely incredible, changed my life completely!",5,2024-03-17 08:16:00,1
REV00508,Mechanical Keyboard RGB,R2326,"Shipped fast, packaging was good, product works well.",4,2024-02-01 16:00:00,0
REV00306,Yoga Mat Ultra,R9097,Marvelous! Stunning quality! Will buy 10 more!!!,5,2024-04-16 11:47:00,1
REV00074,Bluetooth Speaker X1,R9063,Marvelous! Stunning quality! Will buy 10 more!!!,5,2024-03-16 16:22:00,1
REV00163,LED Desk Lamp Pro,R3677,"It's okay, does the job but nothing special.",3,2024-03-07 12:00:00,0
REV01344,Coffee Grinder Manual,R4688,"My kids love it, perfect size for them.",4,2024-04-02 23:00:00,0
REV00535,Wireless Mouse Slim,R3364,"Used it for two weeks now, still holding up.",4,2024-05-25 17:00:00,0
REV01777,Silk Sleep Mask,R4790,"My kids love it, perfect size for them.",4,2024-05-05 06:00:00,0
REV01469,Ring Light 10-inch,R2157,Not what I expected based on the photos.,4,2024-03-07 17:00:00,0
REV01945,Bamboo Cutting Board,R1389,"Used it for two weeks now, still holding up.",4,2024-01-20 17:00:00,0
REV00734,USB-C Hub 7-Port,R5586,Customer service was helpful when I had an issue.,3,2024-05-12 05:00:00,0
REV00046,Bluetooth Speaker X1,R1552,"Average quality, expected better at this price point.",2,2024-01-19 22:00:00,0
REV01145,Portable Charger 20000mAh,R1977,"Shipped fast, packaging was good, product works well.",5,2024-01-20 05:00:00,0
REV01970,Bamboo Cutting Board,R1916,"Best purchase I've made this year, highly recommend.",3,2024-04-11 23:00:00,0
REV00465,Mechanical Keyboard RGB,R4806,"Best purchase I've made this year, highly recommend.",5,2024-06-13 05:00:00,0
REV01079,Smart Watch Fitness,R7968,"Best purchase I've made this year, highly recommend.",4,2024-04-26 08:00:00,0
REV00077,Bluetooth Speaker X1,R9066,Phenomenal quality! Buy it today you won't regret it!,5,2024-03-18 23:22:00,1
REV01952,Bamboo Cutting Board,R7254,Customer service was helpful when I had an issue.,4,2024-03-05 19:00:00,0
REV02010,Bamboo Cutting Board,R6845,Not what I expected based on the photos.,2,2024-04-26 21:00:00,0
REV00675,Phone Stand Adjustable,R2731,The smell is a bit odd but goes away after a day.,1,2024-01-25 16:00:00,0
REV01323,Foam Roller Set,R2074,Not what I expected based on the photos.,3,2024-04-12 08:00:00,0
REV01034,Smart Watch Fitness,R6196,Not what I expected based on the photos.,2,2024-04-28 03:00:00,0
REV00893,Neck Massager Electric,R9023,"Absolutely incredible, changed my life completely!",5,2024-03-30 12:32:00,1
REV00923,Neck Massager Electric,R9079,Life changing product! Everyone should own one!!!,5,2024-03-30 19:12:00,1
REV00031,Bluetooth Speaker X1,R8813,"Shipped fast, packaging was good, product works well.",4,2024-03-16 13:00:00,0
REV01474,Ring Light 10-inch,R8478,"Good value for the price, would buy again.",5,2024-04-09 21:00:00,0
REV01539,Laptop Stand Aluminum,R2321,"Broke after one month, disappointed.",5,2024-01-13 03:00:00,0
REV01866,Resistance Bands Set,R1629,Customer service was helpful when I had an issue.,5,2024-03-15 09:00:00,0
REV00722,USB-C Hub 7-Port,R8920,"Average quality, expected better at this price point.",5,2024-05-24 20:00:00,0
REV01376,Coffee Grinder Manual,R2779,"Shipped fast, packaging was good, product works well.",1,2024-02-29 02:00:00,0
REV00858,Neck Massager Electric,R7000,"Returned it, color was completely different.",5,2024-05-31 15:00:00,0
REV00810,USB-C Hub 7-Port,R9166,Marvelous! Stunning quality! Will buy 10 more!!!,5,2024-03-15 01:09:00,1
REV01577,Laptop Stand Aluminum,R3542,Works fine but the instructions are terrible.,5,2024-03-28 15:00:00,0
REV01594,Laptop Stand Aluminum,R5855,Works fine but the instructions are terrible.,4,2024-04-10 05:00:00,0
REV01402,Coffee Grinder Manual,R2269,"Shipped fast, packaging was good, product works well.",2,2024-06-02 17:00:00,0
REV01600,Laptop Stand Aluminum,R2898,"Returned it, color was completely different.",4,2024-06-13 22:00:00,0
REV00045,Bluetooth Speaker X1,R1058,"Used it for two weeks now, still holding up.",4,2024-05-30 17:00:00,0
REV00394,Stainless Steel Water Bottle,R9050,WOW! Exceeded ALL expectations! 10/10 recommend!!!,5,2024-04-16 19:59:00,1
REV00169,LED Desk Lamp Pro,R2785,"Very solid build quality, happy with my purchase.",4,2024-05-01 21:00:00,0
REV00304,Yoga Mat Ultra,R9137,WOW! Exceeded ALL expectations! 10/10 recommend!!!,5,2024-04-15 01:54:00,1
REV01300,Foam Roller Set,R7554,"Average quality, expected better at this price point.",5,2024-06-11 07:00:00,0
REV00433,Mechanical Keyboard RGB,R3984,Not what I expected based on the photos.,1,2024-02-12 23:00:00,0
REV01960,Bamboo Cutting Board,R3186,"Used it for two weeks now, still holding up.",5,2024-01-17 20:00:00,0
REV01406,Coffee Grinder Manual,R6392,"It's okay, does the job but nothing special.",5,2024-06-07 07:00:00,0
REV01993,Bamboo Cutting Board,R5486,"My kids love it, perfect size for them.",5,2024-03-31 13:00:00,0
REV00680,Phone Stand Adjustable,R2969,"Good value for the price, would buy again.",3,2024-04-11 02:00:00,0
REV01443,Ring Light 10-inch,R8551,"Very solid build quality, happy with my purchase.",5,2024-05-27 12:00:00,0
REV00553,Wireless Mouse Slim,R6656,"Broke after one month, disappointed.",3,2024-04-22 10:00:00,0
REV01592,Laptop Stand Aluminum,R6533,"Great product, works exactly as described.",4,2024-01-13 04:00:00,0
REV01861,Resistance Bands Set,R5198,"Best purchase I've made this year, highly recommend.",2,2024-05-01 22:00:00,0
REV01879,Resistance Bands Set,R1235,"Shipped fast, packaging was good, product works well.",5,2024-05-13 10:00:00,0
REV01044,Smart Watch Fitness,R1309,Not what I expected based on the photos.,4,2024-04-13 13:00:00,0
REV00531,Wireless Mouse Slim,R5054,"Great product, works exactly as described.",2,2024-05-29 11:00:00,0
REV01363,Coffee Grinder Manual,R1074,"Returned it, color was completely different.",4,2024-06-25 15:00:00,0
REV00384,Stainless Steel Water Bottle,R9117,Marvelous! Stunning quality! Will buy 10 more!!!,5,2024-04-16 23:27:00,1
REV00186,LED Desk Lamp Pro,R4994,"Best purchase I've made this year, highly recommend.",4,2024-01-08 15:00:00,0
REV01532,Laptop Stand Aluminum,R2776,The smell is a bit odd but goes away after a day.,4,2024-01-02 19:00:00,0
REV00430,Mechanical Keyboard RGB,R7277,"Average quality, expected better at this price point.",4,2024-05-14 01:00:00,0
REV00549,Wireless Mouse Slim,R1420,"My kids love it, perfect size for them.",3,2024-06-16 18:00:00,0
REV01224,Portable Charger 20000mAh,R9091,Superb! Excellent! World class! Highly recommended!,5,2024-04-04 19:57:00,1
REV00301,Yoga Mat Ultra,R9193,"Absolutely incredible, changed my life completely!",5,2024-04-15 10:16:00,1
REV00375,Stainless Steel Water Bottle,R9044,Outstanding product! Perfect! Amazing! Buy buy buy!,5,2024-04-18 19:54:00,1
REV00938,Air Purifier Mini,R8906,"Best purchase I've made this year, highly recommend.",5,2024-05-26 12:00:00,0
REV01822,Silk Sleep Mask,R7508,Works fine but the instructions are terrible.,5,2024-02-14 22:00:00,0
REV01627,Laptop Stand Aluminum,R1255,"Best purchase I've made this year, highly recommend.",4,2024-04-01 03:00:00,0
REV00367,Stainless Steel Water Bottle,R9028,Outstanding product! Perfect! Amazing! Buy buy buy!,5,2024-04-17 23:07:00,1
REV01968,Bamboo Cutting Board,R1520,"My kids love it, perfect size for them.",4,2024-01-22 10:00:00,0
REV01388,Coffee Grinder Manual,R4556,"Very solid build quality, happy with my purchase.",3,2024-06-19 06:00:00,0
REV01526,Ring Light 10-inch,R8137,The smell is a bit odd but goes away after a day.,4,2024-01-12 05:00:00,0
REV00176,LED Desk Lamp Pro,R5636,"Returned it, color was completely different.",2,2024-06-24 19:00:00,0
REV00908,Neck Massager Electric,R9139,Superb! Excellent! World class! Highly recommended!,5,2024-03-30 01:01:00,1
REV00706,Phone Stand Adjustable,R5941,"Shipped fast, packaging was good, product works well.",4,2024-06-15 19:00:00,0
REV01771,Silk Sleep Mask,R6670,"It's okay, does the job but nothing special.",2,2024-03-10 06:00:00,0
REV00124,LED Desk Lamp Pro,R8542,"Very solid build quality, happy with my purchase.",5,2024-04-03 13:00:00,0
REV01721,Cable Organizer Box,R9099,Superb! Excellent! World class! Highly recommended!,5,2024-02-08 08:33:00,1
REV00479,Mechanical Keyboard RGB,R4662,Works fine but the instructions are terrible.,4,2024-04-19 05:00:00,0
REV00577,Wireless Mouse Slim,R2440,"Broke after one month, disappointed.",5,2024-01-10 05:00:00,0
REV00040,Bluetooth Speaker X1,R5969,"Good value for the price, would buy again.",4,2024-05-20 05:00:00,0
REV01813,Silk Sleep Mask,R1180,"Good value for the price, would buy again.",3,2024-06-14 00:00:00,0
REV00765,USB-C Hub 7-Port,R6645,"Returned it, color was completely different.",5,2024-03-01 06:00:00,0
REV00332,Stainless Steel Water Bottle,R8102,Works fine but the instructions are terrible.,5,2024-06-06 01:00:00,0
REV00916,Neck Massager Electric,R9068,This is the greatest thing I have ever purchased!!!,5,2024-03-29 09:50:00,1
REV00195,LED Desk Lamp Pro,R3511,Works fine but the instructions are terrible.,4,2024-03-25 11:00:00,0
REV01055,Smart Watch Fitness,R1306,Works fine but the instructions are terrible.,5,2024-02-01 11:00:00,0
REV01335,Coffee Grinder Manual,R6317,"My kids love it, perfect size for them.",4,2024-06-04 06:00:00,0
REV01743,Silk Sleep Mask,R2995,Customer service was helpful when I had an issue.,3,2024-06-27 11:00:00,0
REV00323,Stainless Steel Water Bottle,R8124,"My kids love it, perfect size for them.",3,2024-05-21 06:00:00,0
REV01217,Portable Charger 20000mAh,R9197,This is the greatest thing I have ever purchased!!!,5,2024-04-06 05:35:00,1
REV00267,Yoga Mat Ultra,R9042,Superb! Excellent! World class! Highly recommended!,5,2024-04-15 13:43:00,1
REV01563,Laptop Stand Aluminum,R6138,"Shipped fast, packaging was good, product works well.",4,2024-01-10 20:00:00,0
REV01454,Ring Light 10-inch,R4939,"Shipped fast, packaging was good, product works well.",5,2024-04-21 22:00:00,0
REV00068,Bluetooth Speaker X1,R9014,Phenomenal quality! Buy it today you won't regret it!,5,2024-03-16 08:19:00,1
REV00977,Air Purifier Mini,R6596,"Great product, works exactly as described.",4,2024-02-19 04:00:00,0
REV01457,Ring Light 10-inch,R4523,"Very solid build quality, happy with my purchase.",3,2024-03-04 07:00:00,0
REV00744,USB-C Hub 7-Port,R4750,"It's okay, does the job but nothing special.",4,2024-05-30 03:00:00,0
REV01817,Silk Sleep Mask,R8358,"Good value for the price, would buy again.",4,2024-04-23 14:00:00,0
REV00584,Wireless Mouse Slim,R3416,Works fine but the instructions are terrible.,4,2024-02-17 00:00:00,0
REV00496,Mechanical Keyboard RGB,R7974,"Good value for the price, would buy again.",5,2024-05-20 17:00:00,0
REV01794,Silk Sleep Mask,R7027,"My kids love it, perfect size for them.",5,2024-06-24 02:00:00,0
REV00472,Mechanical Keyboard RGB,R4014,"Good value for the price, would buy again.",2,2024-06-16 10:00:00,0
REV01006,Air Purifier Mini,R3118,"Shipped fast, packaging was good, product works well.",5,2024-03-30 11:00:00,0
REV00910,Neck Massager Electric,R9099,Phenomenal quality! Buy it today you won't regret it!,5,2024-03-30 20:35:00,1
REV01315,Foam Roller Set,R8048,Customer service was helpful when I had an issue.,4,2024-05-18 01:00:00,0
REV01661,Cable Organizer Box,R7861,The smell is a bit odd but goes away after a day.,5,2024-02-07 19:00:00,0
REV01973,Bamboo Cutting Board,R7333,"Used it for two weeks now, still holding up.",4,2024-05-07 02:00:00,0
REV00495,Mechanical Keyboard RGB,R1531,"Average quality, expected better at this price point.",4,2024-06-23 10:00:00,0
REV01955,Bamboo Cutting Board,R7626,The smell is a bit odd but goes away after a day.,5,2024-04-29 08:00:00,0
REV01413,Coffee Grinder Manual,R3096,"My kids love it, perfect size for them.",5,2024-05-05 16:00:00,0
REV01692,Cable Organizer Box,R9112,"Absolutely incredible, changed my life completely!",5,2024-02-08 12:08:00,1
REV01557,Laptop Stand Aluminum,R6652,"Great product, works exactly as described.",5,2024-06-12 06:00:00,0
REV01606,Laptop Stand Aluminum,R6851,"Very solid build quality, happy with my purchase.",4,2024-02-02 16:00:00,0
REV01687,Cable Organizer Box,R9196,WOW! Exceeded ALL expectations! 10/10 recommend!!!,5,2024-02-09 13:54:00,1
REV01753,Silk Sleep Mask,R2930,"Broke after one month, disappointed.",1,2024-03-18 11:00:00,0
REV00746,USB-C Hub 7-Port,R2097,"My kids love it, perfect size for them.",2,2024-03-17 19:00:00,0
REV01336,Coffee Grinder Manual,R3663,"Returned it, color was completely different.",4,2024-05-17 05:00:00,0
REV00705,Phone Stand Adjustable,R7746,"It's okay, does the job but nothing special.",4,2024-03-25 14:00:00,0
REV01983,Bamboo Cutting Board,R6234,Customer service was helpful when I had an issue.,4,2024-03-02 08:00:00,0
REV01931,Resistance Bands Set,R1369,"Great product, works exactly as described.",1,2024-03-13 10:00:00,0
REV00262,Yoga Mat Ultra,R9160,Phenomenal quality! Buy it today you won't regret it!,5,2024-04-17 03:53:00,1
REV01582,Laptop Stand Aluminum,R1377,"It's okay, does the job but nothing special.",4,2024-06-01 02:00:00,0
